item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,a,The axe was horizontal.,match,muraki2021,horizontal,-14.90360927864821,EleutherAI/pythia-2.8b,32,2775208960
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,b,The axe was vertical.,mismatch,muraki2021,vertical,-14.437407028551856,EleutherAI/pythia-2.8b,32,2775208960
2,bat,a,Derek swung his bat as the ball approached.,a,The bat was horizontal.,match,muraki2021,horizontal,-11.513313974161647,EleutherAI/pythia-2.8b,32,2775208960
2,bat,a,Derek swung his bat as the ball approached.,b,The bat was vertical.,mismatch,muraki2021,vertical,-11.741721953055562,EleutherAI/pythia-2.8b,32,2775208960
3,book,a,The librarian put the book back on the table.,a,The book was horizontal.,match,muraki2021,horizontal,-16.845344261362253,EleutherAI/pythia-2.8b,32,2775208960
3,book,a,The librarian put the book back on the table.,b,The book was vertical.,mismatch,muraki2021,vertical,-16.404397283622732,EleutherAI/pythia-2.8b,32,2775208960
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",a,The bottle was horizontal.,match,muraki2021,horizontal,-16.238136854864045,EleutherAI/pythia-2.8b,32,2775208960
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",b,The bottle was vertical.,mismatch,muraki2021,vertical,-16.443876269792064,EleutherAI/pythia-2.8b,32,2775208960
5,bowl,a,James placed the bowl into an open space in the cabinet.,a,The bowl was horizontal.,match,muraki2021,horizontal,-13.195726561126563,EleutherAI/pythia-2.8b,32,2775208960
5,bowl,a,James placed the bowl into an open space in the cabinet.,b,The bowl was vertical.,mismatch,muraki2021,vertical,-13.700322291016377,EleutherAI/pythia-2.8b,32,2775208960
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",a,The broom was horizontal.,match,muraki2021,horizontal,-15.745731267758652,EleutherAI/pythia-2.8b,32,2775208960
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",b,The broom was vertical.,mismatch,muraki2021,vertical,-15.766307189614551,EleutherAI/pythia-2.8b,32,2775208960
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",a,The brush was horizontal.,match,muraki2021,horizontal,-17.568348355332112,EleutherAI/pythia-2.8b,32,2775208960
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",b,The brush was vertical.,mismatch,muraki2021,vertical,-17.547065170157946,EleutherAI/pythia-2.8b,32,2775208960
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,a,The crayon was horizontal.,match,muraki2021,horizontal,-15.355671911983038,EleutherAI/pythia-2.8b,32,2775208960
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,b,The crayon was vertical.,mismatch,muraki2021,vertical,-15.287136141480877,EleutherAI/pythia-2.8b,32,2775208960
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,a,The decoration was horizontal.,match,muraki2021,horizontal,-16.646817091204813,EleutherAI/pythia-2.8b,32,2775208960
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,b,The decoration was vertical.,mismatch,muraki2021,vertical,-18.74202394819149,EleutherAI/pythia-2.8b,32,2775208960
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,a,The flashlight was horizontal.,match,muraki2021,horizontal,-15.468685177327599,EleutherAI/pythia-2.8b,32,2775208960
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,b,The flashlight was vertical.,mismatch,muraki2021,vertical,-16.617798831870136,EleutherAI/pythia-2.8b,32,2775208960
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,a,The fire extinguisher was horizontal.,match,muraki2021,horizontal,-15.946995056345596,EleutherAI/pythia-2.8b,32,2775208960
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,b,The fire extinguisher was vertical.,mismatch,muraki2021,vertical,-16.726512555477218,EleutherAI/pythia-2.8b,32,2775208960
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,match,muraki2021,horizontal,-18.897920172981348,EleutherAI/pythia-2.8b,32,2775208960
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,b,The glass was vertical.,mismatch,muraki2021,vertical,-20.434963484959294,EleutherAI/pythia-2.8b,32,2775208960
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,a,The guitar was horizontal.,match,muraki2021,horizontal,-16.441262136317352,EleutherAI/pythia-2.8b,32,2775208960
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,b,The guitar was vertical.,mismatch,muraki2021,vertical,-16.49337837267857,EleutherAI/pythia-2.8b,32,2775208960
14,gun,a,Annie raised the gun to fire at the target.,a,The gun was horizontal.,match,muraki2021,horizontal,-13.928580519940756,EleutherAI/pythia-2.8b,32,2775208960
14,gun,a,Annie raised the gun to fire at the target.,b,The gun was vertical.,mismatch,muraki2021,vertical,-13.922599607218986,EleutherAI/pythia-2.8b,32,2775208960
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",a,The iron was horizontal.,match,muraki2021,horizontal,-16.47855339537642,EleutherAI/pythia-2.8b,32,2775208960
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",b,The iron was vertical.,mismatch,muraki2021,vertical,-17.320635558010025,EleutherAI/pythia-2.8b,32,2775208960
16,key,a,The lab assistant put the key to the monkey cage in the lock.,a,The key was horizontal.,match,muraki2021,horizontal,-16.151218148892184,EleutherAI/pythia-2.8b,32,2775208960
16,key,a,The lab assistant put the key to the monkey cage in the lock.,b,The key was vertical.,mismatch,muraki2021,vertical,-16.71575326158074,EleutherAI/pythia-2.8b,32,2775208960
17,nail,a,The carpenter hammered the nail into the wall.,a,The nail was horizontal.,match,muraki2021,horizontal,-14.541742593767792,EleutherAI/pythia-2.8b,32,2775208960
17,nail,a,The carpenter hammered the nail into the wall.,b,The nail was vertical.,mismatch,muraki2021,vertical,-13.612051188990403,EleutherAI/pythia-2.8b,32,2775208960
