item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,a,The axe was horizontal.,match,muraki2021,horizontal,-15.079236551754082,EleutherAI/pythia-1.4b,64,1414647808
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,b,The axe was vertical.,mismatch,muraki2021,vertical,-15.124187291525962,EleutherAI/pythia-1.4b,64,1414647808
2,bat,a,Derek swung his bat as the ball approached.,a,The bat was horizontal.,match,muraki2021,horizontal,-15.084185524532488,EleutherAI/pythia-1.4b,64,1414647808
2,bat,a,Derek swung his bat as the ball approached.,b,The bat was vertical.,mismatch,muraki2021,vertical,-15.062656085629326,EleutherAI/pythia-1.4b,64,1414647808
3,book,a,The librarian put the book back on the table.,a,The book was horizontal.,match,muraki2021,horizontal,-14.90523559953808,EleutherAI/pythia-1.4b,64,1414647808
3,book,a,The librarian put the book back on the table.,b,The book was vertical.,mismatch,muraki2021,vertical,-15.12810030691061,EleutherAI/pythia-1.4b,64,1414647808
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",a,The bottle was horizontal.,match,muraki2021,horizontal,-15.363361551771796,EleutherAI/pythia-1.4b,64,1414647808
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",b,The bottle was vertical.,mismatch,muraki2021,vertical,-15.031927569443319,EleutherAI/pythia-1.4b,64,1414647808
5,bowl,a,James placed the bowl into an open space in the cabinet.,a,The bowl was horizontal.,match,muraki2021,horizontal,-15.107714191929178,EleutherAI/pythia-1.4b,64,1414647808
5,bowl,a,James placed the bowl into an open space in the cabinet.,b,The bowl was vertical.,mismatch,muraki2021,vertical,-15.123660392351997,EleutherAI/pythia-1.4b,64,1414647808
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",a,The broom was horizontal.,match,muraki2021,horizontal,-15.318794622676052,EleutherAI/pythia-1.4b,64,1414647808
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",b,The broom was vertical.,mismatch,muraki2021,vertical,-15.040928427924728,EleutherAI/pythia-1.4b,64,1414647808
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",a,The brush was horizontal.,match,muraki2021,horizontal,-14.895227545980328,EleutherAI/pythia-1.4b,64,1414647808
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",b,The brush was vertical.,mismatch,muraki2021,vertical,-15.178015187646169,EleutherAI/pythia-1.4b,64,1414647808
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,a,The crayon was horizontal.,match,muraki2021,horizontal,-15.10040972683788,EleutherAI/pythia-1.4b,64,1414647808
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,b,The crayon was vertical.,mismatch,muraki2021,vertical,-15.019306827548663,EleutherAI/pythia-1.4b,64,1414647808
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,a,The decoration was horizontal.,match,muraki2021,horizontal,-15.289125582626976,EleutherAI/pythia-1.4b,64,1414647808
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,b,The decoration was vertical.,mismatch,muraki2021,vertical,-15.190905564361103,EleutherAI/pythia-1.4b,64,1414647808
