item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,a,The axe was horizontal.,match,muraki2021,horizontal,-16.768436309426974,EleutherAI/pythia-6.9b,512,6857302016
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,b,The axe was vertical.,mismatch,muraki2021,vertical,-17.315209118020814,EleutherAI/pythia-6.9b,512,6857302016
2,bat,a,Derek swung his bat as the ball approached.,a,The bat was horizontal.,match,muraki2021,horizontal,-16.7293151446127,EleutherAI/pythia-6.9b,512,6857302016
2,bat,a,Derek swung his bat as the ball approached.,b,The bat was vertical.,mismatch,muraki2021,vertical,-17.354147331738208,EleutherAI/pythia-6.9b,512,6857302016
3,book,a,The librarian put the book back on the table.,a,The book was horizontal.,match,muraki2021,horizontal,-16.138587705499663,EleutherAI/pythia-6.9b,512,6857302016
3,book,a,The librarian put the book back on the table.,b,The book was vertical.,mismatch,muraki2021,vertical,-16.94876483367134,EleutherAI/pythia-6.9b,512,6857302016
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",a,The bottle was horizontal.,match,muraki2021,horizontal,-16.426598162782675,EleutherAI/pythia-6.9b,512,6857302016
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",b,The bottle was vertical.,mismatch,muraki2021,vertical,-17.035617617329205,EleutherAI/pythia-6.9b,512,6857302016
5,bowl,a,James placed the bowl into an open space in the cabinet.,a,The bowl was horizontal.,match,muraki2021,horizontal,-16.571843684821264,EleutherAI/pythia-6.9b,512,6857302016
5,bowl,a,James placed the bowl into an open space in the cabinet.,b,The bowl was vertical.,mismatch,muraki2021,vertical,-17.063453982685914,EleutherAI/pythia-6.9b,512,6857302016
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",a,The broom was horizontal.,match,muraki2021,horizontal,-16.690339776031912,EleutherAI/pythia-6.9b,512,6857302016
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",b,The broom was vertical.,mismatch,muraki2021,vertical,-17.804375928133165,EleutherAI/pythia-6.9b,512,6857302016
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",a,The brush was horizontal.,match,muraki2021,horizontal,-16.528714637197353,EleutherAI/pythia-6.9b,512,6857302016
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",b,The brush was vertical.,mismatch,muraki2021,vertical,-17.557210735366162,EleutherAI/pythia-6.9b,512,6857302016
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,a,The crayon was horizontal.,match,muraki2021,horizontal,-16.548522860449356,EleutherAI/pythia-6.9b,512,6857302016
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,b,The crayon was vertical.,mismatch,muraki2021,vertical,-17.53385406731012,EleutherAI/pythia-6.9b,512,6857302016
