item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,a,The axe was horizontal.,match,muraki2021,horizontal,-15.303997265052269,EleutherAI/pythia-1.4b,128000,1414647808
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,b,The axe was vertical.,mismatch,muraki2021,vertical,-16.753606010688014,EleutherAI/pythia-1.4b,128000,1414647808
2,bat,a,Derek swung his bat as the ball approached.,a,The bat was horizontal.,match,muraki2021,horizontal,-13.304320562961207,EleutherAI/pythia-1.4b,128000,1414647808
2,bat,a,Derek swung his bat as the ball approached.,b,The bat was vertical.,mismatch,muraki2021,vertical,-14.792110906668418,EleutherAI/pythia-1.4b,128000,1414647808
3,book,a,The librarian put the book back on the table.,a,The book was horizontal.,match,muraki2021,horizontal,-18.92985382692878,EleutherAI/pythia-1.4b,128000,1414647808
3,book,a,The librarian put the book back on the table.,b,The book was vertical.,mismatch,muraki2021,vertical,-18.594729836673427,EleutherAI/pythia-1.4b,128000,1414647808
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",a,The bottle was horizontal.,match,muraki2021,horizontal,-17.140833878964038,EleutherAI/pythia-1.4b,128000,1414647808
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",b,The bottle was vertical.,mismatch,muraki2021,vertical,-17.24190734865282,EleutherAI/pythia-1.4b,128000,1414647808
5,bowl,a,James placed the bowl into an open space in the cabinet.,a,The bowl was horizontal.,match,muraki2021,horizontal,-13.936685734176026,EleutherAI/pythia-1.4b,128000,1414647808
5,bowl,a,James placed the bowl into an open space in the cabinet.,b,The bowl was vertical.,mismatch,muraki2021,vertical,-14.337421800955584,EleutherAI/pythia-1.4b,128000,1414647808
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",a,The broom was horizontal.,match,muraki2021,horizontal,-16.12908748592187,EleutherAI/pythia-1.4b,128000,1414647808
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",b,The broom was vertical.,mismatch,muraki2021,vertical,-17.42853885879602,EleutherAI/pythia-1.4b,128000,1414647808
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",a,The brush was horizontal.,match,muraki2021,horizontal,-18.344768902800126,EleutherAI/pythia-1.4b,128000,1414647808
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",b,The brush was vertical.,mismatch,muraki2021,vertical,-18.94003656280308,EleutherAI/pythia-1.4b,128000,1414647808
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,a,The crayon was horizontal.,match,muraki2021,horizontal,-15.990465385150864,EleutherAI/pythia-1.4b,128000,1414647808
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,b,The crayon was vertical.,mismatch,muraki2021,vertical,-17.23089219996045,EleutherAI/pythia-1.4b,128000,1414647808
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,a,The decoration was horizontal.,match,muraki2021,horizontal,-17.930298996199262,EleutherAI/pythia-1.4b,128000,1414647808
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,b,The decoration was vertical.,mismatch,muraki2021,vertical,-19.014090937728266,EleutherAI/pythia-1.4b,128000,1414647808
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,a,The flashlight was horizontal.,match,muraki2021,horizontal,-14.926068806625336,EleutherAI/pythia-1.4b,128000,1414647808
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,b,The flashlight was vertical.,mismatch,muraki2021,vertical,-16.427943766066043,EleutherAI/pythia-1.4b,128000,1414647808
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,a,The fire extinguisher was horizontal.,match,muraki2021,horizontal,-14.758942925960282,EleutherAI/pythia-1.4b,128000,1414647808
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,b,The fire extinguisher was vertical.,mismatch,muraki2021,vertical,-15.618907163844755,EleutherAI/pythia-1.4b,128000,1414647808
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,match,muraki2021,horizontal,-16.518896433131058,EleutherAI/pythia-1.4b,128000,1414647808
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,b,The glass was vertical.,mismatch,muraki2021,vertical,-17.68578215986023,EleutherAI/pythia-1.4b,128000,1414647808
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,a,The guitar was horizontal.,match,muraki2021,horizontal,-16.495011578333596,EleutherAI/pythia-1.4b,128000,1414647808
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,b,The guitar was vertical.,mismatch,muraki2021,vertical,-17.006897919989324,EleutherAI/pythia-1.4b,128000,1414647808
14,gun,a,Annie raised the gun to fire at the target.,a,The gun was horizontal.,match,muraki2021,horizontal,-15.399970512192821,EleutherAI/pythia-1.4b,128000,1414647808
14,gun,a,Annie raised the gun to fire at the target.,b,The gun was vertical.,mismatch,muraki2021,vertical,-15.9410003735231,EleutherAI/pythia-1.4b,128000,1414647808
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",a,The iron was horizontal.,match,muraki2021,horizontal,-18.55342235929663,EleutherAI/pythia-1.4b,128000,1414647808
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",b,The iron was vertical.,mismatch,muraki2021,vertical,-18.15601580719581,EleutherAI/pythia-1.4b,128000,1414647808
16,key,a,The lab assistant put the key to the monkey cage in the lock.,a,The key was horizontal.,match,muraki2021,horizontal,-17.839521026162465,EleutherAI/pythia-1.4b,128000,1414647808
16,key,a,The lab assistant put the key to the monkey cage in the lock.,b,The key was vertical.,mismatch,muraki2021,vertical,-18.271390014383197,EleutherAI/pythia-1.4b,128000,1414647808
17,nail,a,The carpenter hammered the nail into the wall.,a,The nail was horizontal.,match,muraki2021,horizontal,-14.025899239151904,EleutherAI/pythia-1.4b,128000,1414647808
17,nail,a,The carpenter hammered the nail into the wall.,b,The nail was vertical.,mismatch,muraki2021,vertical,-13.696937665047859,EleutherAI/pythia-1.4b,128000,1414647808
18,pen,a,The accountant stuck his pen behind his ear.,a,The pen was horizontal.,match,muraki2021,horizontal,-13.336668403050695,EleutherAI/pythia-1.4b,128000,1414647808
18,pen,a,The accountant stuck his pen behind his ear.,b,The pen was vertical.,mismatch,muraki2021,vertical,-12.999777815524896,EleutherAI/pythia-1.4b,128000,1414647808
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,a,The pencil was horizontal.,match,muraki2021,horizontal,-16.934158896593715,EleutherAI/pythia-1.4b,128000,1414647808
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,b,The pencil was vertical.,mismatch,muraki2021,vertical,-16.956556622088456,EleutherAI/pythia-1.4b,128000,1414647808
20,plate,a,Sara situated the expensive plate on its mat on the table.,a,The plate was horizontal.,match,muraki2021,horizontal,-15.812716499652524,EleutherAI/pythia-1.4b,128000,1414647808
20,plate,a,Sara situated the expensive plate on its mat on the table.,b,The plate was vertical.,mismatch,muraki2021,vertical,-16.19910227184431,EleutherAI/pythia-1.4b,128000,1414647808
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,a,The salt shaker was horizontal.,match,muraki2021,horizontal,-17.94520906859501,EleutherAI/pythia-1.4b,128000,1414647808
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,b,The salt shaker was vertical.,mismatch,muraki2021,vertical,-18.737102556184873,EleutherAI/pythia-1.4b,128000,1414647808
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,a,The pair of scissors was horizontal.,match,muraki2021,horizontal,-18.291923333980858,EleutherAI/pythia-1.4b,128000,1414647808
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,b,The pair of scissors was vertical.,mismatch,muraki2021,vertical,-20.253634529415837,EleutherAI/pythia-1.4b,128000,1414647808
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,a,The screw was horizontal.,match,muraki2021,horizontal,-15.094066954599027,EleutherAI/pythia-1.4b,128000,1414647808
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,vertical,-14.689270740682762,EleutherAI/pythia-1.4b,128000,1414647808
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,horizontal,-15.258620042659734,EleutherAI/pythia-1.4b,128000,1414647808
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,vertical,-15.394830234086053,EleutherAI/pythia-1.4b,128000,1414647808
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,horizontal,-15.871006178753856,EleutherAI/pythia-1.4b,128000,1414647808
