item,object,implicit_sentence,sentence_text,explicit_sentence,explicit_text,match,dataset,last_word,log_prob,model,checkpoint,n_params
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,a,The axe was horizontal.,match,muraki2021,horizontal,-16.885599319269893,EleutherAI/pythia-6.9b,256,6857302016
1,axe,a,The lumberjack left his axe sticking in the top of the stump after winning the axe toss.,b,The axe was vertical.,mismatch,muraki2021,vertical,-16.050532677229224,EleutherAI/pythia-6.9b,256,6857302016
2,bat,a,Derek swung his bat as the ball approached.,a,The bat was horizontal.,match,muraki2021,horizontal,-17.135319338672407,EleutherAI/pythia-6.9b,256,6857302016
2,bat,a,Derek swung his bat as the ball approached.,b,The bat was vertical.,mismatch,muraki2021,vertical,-16.26808107578599,EleutherAI/pythia-6.9b,256,6857302016
3,book,a,The librarian put the book back on the table.,a,The book was horizontal.,match,muraki2021,horizontal,-16.42776076337027,EleutherAI/pythia-6.9b,256,6857302016
3,book,a,The librarian put the book back on the table.,b,The book was vertical.,mismatch,muraki2021,vertical,-15.746269205382497,EleutherAI/pythia-6.9b,256,6857302016
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",a,The bottle was horizontal.,match,muraki2021,horizontal,-16.091915834180387,EleutherAI/pythia-6.9b,256,6857302016
4,bottle,a,"Jessica stuck the bottle in the wine rack, anticipating a romantic evening.",b,The bottle was vertical.,mismatch,muraki2021,vertical,-15.609152221146598,EleutherAI/pythia-6.9b,256,6857302016
5,bowl,a,James placed the bowl into an open space in the cabinet.,a,The bowl was horizontal.,match,muraki2021,horizontal,-16.44984612348414,EleutherAI/pythia-6.9b,256,6857302016
5,bowl,a,James placed the bowl into an open space in the cabinet.,b,The bowl was vertical.,mismatch,muraki2021,vertical,-15.668336214081132,EleutherAI/pythia-6.9b,256,6857302016
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",a,The broom was horizontal.,match,muraki2021,horizontal,-17.01325842720136,EleutherAI/pythia-6.9b,256,6857302016
6,broom,a,"Janie grabbed the broom and rode it around the house, pretending it was her horse.",b,The broom was vertical.,mismatch,muraki2021,vertical,-15.849099788388587,EleutherAI/pythia-6.9b,256,6857302016
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",a,The brush was horizontal.,match,muraki2021,horizontal,-16.08209076594089,EleutherAI/pythia-6.9b,256,6857302016
7,brush,a,"The teenager placed her brush in the bottom of her bag, looking forward to the party.",b,The brush was vertical.,mismatch,muraki2021,vertical,-16.031880095816295,EleutherAI/pythia-6.9b,256,6857302016
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,a,The crayon was horizontal.,match,muraki2021,horizontal,-17.128591414775958,EleutherAI/pythia-6.9b,256,6857302016
8,crayon,a,The toddler drew a kitty cat with his crayon on his bedroom door.,b,The crayon was vertical.,mismatch,muraki2021,vertical,-16.50512269174877,EleutherAI/pythia-6.9b,256,6857302016
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,a,The decoration was horizontal.,match,muraki2021,horizontal,-16.24233593175989,EleutherAI/pythia-6.9b,256,6857302016
9,decoration,a,Laura threw the decoration in the drawer with the clothespin.,b,The decoration was vertical.,mismatch,muraki2021,vertical,-15.369243404896357,EleutherAI/pythia-6.9b,256,6857302016
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,a,The flashlight was horizontal.,match,muraki2021,horizontal,-16.65257786735701,EleutherAI/pythia-6.9b,256,6857302016
10,flashlight,a,The hunter shone the flashlight into the mouth of the cavern.,b,The flashlight was vertical.,mismatch,muraki2021,vertical,-15.748983728349334,EleutherAI/pythia-6.9b,256,6857302016
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,a,The fire extinguisher was horizontal.,match,muraki2021,horizontal,-16.369458680174024,EleutherAI/pythia-6.9b,256,6857302016
11,fire extinguisher,a,The race car driver fastened the fire-extinguisher under his seat.,b,The fire extinguisher was vertical.,mismatch,muraki2021,vertical,-14.950070707927829,EleutherAI/pythia-6.9b,256,6857302016
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,a,The glass was horizontal.,match,muraki2021,horizontal,-16.982404870566267,EleutherAI/pythia-6.9b,256,6857302016
12,glass,a,The waiter knocked over the wineglass while admiring Maureen's gown.,b,The glass was vertical.,mismatch,muraki2021,vertical,-15.478131705902046,EleutherAI/pythia-6.9b,256,6857302016
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,a,The guitar was horizontal.,match,muraki2021,horizontal,-16.880102516014038,EleutherAI/pythia-6.9b,256,6857302016
13,guitar,a,Mick strummed his guitar as he warmed up for the concert.,b,The guitar was vertical.,mismatch,muraki2021,vertical,-16.543542178673494,EleutherAI/pythia-6.9b,256,6857302016
14,gun,a,Annie raised the gun to fire at the target.,a,The gun was horizontal.,match,muraki2021,horizontal,-16.565637107338716,EleutherAI/pythia-6.9b,256,6857302016
14,gun,a,Annie raised the gun to fire at the target.,b,The gun was vertical.,mismatch,muraki2021,vertical,-15.910080506647619,EleutherAI/pythia-6.9b,256,6857302016
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",a,The iron was horizontal.,match,muraki2021,horizontal,-17.253644781396712,EleutherAI/pythia-6.9b,256,6857302016
15,iron,a,"Frank pressed the iron onto his pants, hoping he wouldn't be late.",b,The iron was vertical.,mismatch,muraki2021,vertical,-16.58897035680974,EleutherAI/pythia-6.9b,256,6857302016
16,key,a,The lab assistant put the key to the monkey cage in the lock.,a,The key was horizontal.,match,muraki2021,horizontal,-16.443752403815534,EleutherAI/pythia-6.9b,256,6857302016
16,key,a,The lab assistant put the key to the monkey cage in the lock.,b,The key was vertical.,mismatch,muraki2021,vertical,-15.848451511120132,EleutherAI/pythia-6.9b,256,6857302016
17,nail,a,The carpenter hammered the nail into the wall.,a,The nail was horizontal.,match,muraki2021,horizontal,-16.617849635997835,EleutherAI/pythia-6.9b,256,6857302016
17,nail,a,The carpenter hammered the nail into the wall.,b,The nail was vertical.,mismatch,muraki2021,vertical,-15.98268743842212,EleutherAI/pythia-6.9b,256,6857302016
18,pen,a,The accountant stuck his pen behind his ear.,a,The pen was horizontal.,match,muraki2021,horizontal,-16.379831307785672,EleutherAI/pythia-6.9b,256,6857302016
18,pen,a,The accountant stuck his pen behind his ear.,b,The pen was vertical.,mismatch,muraki2021,vertical,-16.38029349175213,EleutherAI/pythia-6.9b,256,6857302016
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,a,The pencil was horizontal.,match,muraki2021,horizontal,-16.599956547940295,EleutherAI/pythia-6.9b,256,6857302016
19,pencil,a,Rick hurriedly stuck his pencil in the desk drawer.,b,The pencil was vertical.,mismatch,muraki2021,vertical,-16.238912856139226,EleutherAI/pythia-6.9b,256,6857302016
20,plate,a,Sara situated the expensive plate on its mat on the table.,a,The plate was horizontal.,match,muraki2021,horizontal,-16.577041738289864,EleutherAI/pythia-6.9b,256,6857302016
20,plate,a,Sara situated the expensive plate on its mat on the table.,b,The plate was vertical.,mismatch,muraki2021,vertical,-15.341405506538258,EleutherAI/pythia-6.9b,256,6857302016
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,a,The salt shaker was horizontal.,match,muraki2021,horizontal,-16.267916024633095,EleutherAI/pythia-6.9b,256,6857302016
21,salt shaker,a,The anxious little boy knocked the salt shaker over onto the table.,b,The salt shaker was vertical.,mismatch,muraki2021,vertical,-15.390709421537206,EleutherAI/pythia-6.9b,256,6857302016
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,a,The pair of scissors was horizontal.,match,muraki2021,horizontal,-16.359088735336773,EleutherAI/pythia-6.9b,256,6857302016
22,pair of scissors,a,Becca used the scissors to carve her initials into the tree.,b,The pair of scissors was vertical.,mismatch,muraki2021,vertical,-15.575228987722452,EleutherAI/pythia-6.9b,256,6857302016
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,a,The screw was horizontal.,match,muraki2021,horizontal,-16.79897646235427,EleutherAI/pythia-6.9b,256,6857302016
23,screw,a,Jim prepared to insert the screw into the side of the cabinet.,b,The screw was vertical.,mismatch,muraki2021,vertical,-15.771820290863838,EleutherAI/pythia-6.9b,256,6857302016
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,a,The wheel was horizontal.,match,muraki2021,horizontal,-16.636800849702094,EleutherAI/pythia-6.9b,256,6857302016
24,wheel,a,The young husband prepared to place the spare tire into the trunk.,b,The wheel was vertical.,mismatch,muraki2021,vertical,-15.89205136630573,EleutherAI/pythia-6.9b,256,6857302016
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,a,The axe was horizontal.,mismatch,muraki2021,horizontal,-16.82471467698018,EleutherAI/pythia-6.9b,256,6857302016
1,axe,b,The lumberjack left his axe sticking in the side of the stump after winning the axe toss.,b,The axe was vertical.,match,muraki2021,vertical,-16.155257654154312,EleutherAI/pythia-6.9b,256,6857302016
2,bat,b,Derek held his bat high as the ball approached.,a,The bat was horizontal.,mismatch,muraki2021,horizontal,-16.9811471552032,EleutherAI/pythia-6.9b,256,6857302016
2,bat,b,Derek held his bat high as the ball approached.,b,The bat was vertical.,match,muraki2021,vertical,-16.316536079622836,EleutherAI/pythia-6.9b,256,6857302016
3,book,b,The librarian put the book back on the shelf.,a,The book was horizontal.,mismatch,muraki2021,horizontal,-16.479136775923863,EleutherAI/pythia-6.9b,256,6857302016
3,book,b,The librarian put the book back on the shelf.,b,The book was vertical.,match,muraki2021,vertical,-15.67330321766647,EleutherAI/pythia-6.9b,256,6857302016
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",a,The bottle was horizontal.,mismatch,muraki2021,horizontal,-16.223485340662325,EleutherAI/pythia-6.9b,256,6857302016
4,bottle,b,"Jessica stuck the bottle in the ice, anticipating a romantic evening.",b,The bottle was vertical.,match,muraki2021,vertical,-15.635944316158287,EleutherAI/pythia-6.9b,256,6857302016
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,a,The bowl was horizontal.,mismatch,muraki2021,horizontal,-16.59230538072645,EleutherAI/pythia-6.9b,256,6857302016
5,bowl,b,James placed the bowl into an open slot in the dishwasher.,b,The bowl was vertical.,match,muraki2021,vertical,-15.840232270252807,EleutherAI/pythia-6.9b,256,6857302016
6,broom,b,"Janie grabbed the broom and swept the house, pretending she was Cinderella.",a,The broom was horizontal.,mismatch,muraki2021,horizontal,-17.045442637802793,EleutherAI/pythia-6.9b,256,6857302016
